"Cf","EVbar","Normals:0","Normals:1","Normals:2","WssX","eddy visocity","pbar","pressure","ubar:0","ubar:1","ubar:2","velocity:0","velocity:1","velocity:2","vortBar:0","vortBar:1","vortBar:2","vorticity:0","vorticity:1","vorticity:2","wss","Points:0","Points:1","Points:2"
1.40640e-01,3.19323e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.95551e+02,3.19476e-06,1.28022e+02,1.28589e+02,1.04681e+01,1.57565e-01,0.00000e+00,1.04674e+01,1.57743e-01,0.00000e+00,4.35776e-02,-1.78654e+00,-2.04404e+07,4.95384e-02,-1.80716e+00,-2.04419e+07,0.00000e+00,7.94792e-06,5.00000e-07,-5.00000e-02
1.35799e-01,3.11290e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.81934e+02,3.11128e-06,6.79959e+01,6.86832e+01,1.01509e+01,1.33793e-01,0.00000e+00,1.01528e+01,1.33382e-01,0.00000e+00,4.59206e-01,-3.39327e+00,-2.02495e+07,4.63792e-01,-3.42790e+00,-2.02502e+07,0.00000e+00,7.94792e-06,5.00000e-07,5.00000e-02
1.29102e-01,3.04665e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.63100e+02,3.04756e-06,8.70363e+01,8.75310e+01,9.68439e+00,4.58066e-02,0.00000e+00,9.68436e+00,4.58552e-02,0.00000e+00,-6.07259e-02,-1.10706e+00,-1.90115e+07,-4.89856e-02,-1.10811e+00,-1.90143e+07,0.00000e+00,9.08933e-06,5.00000e-07,-5.00000e-02
1.26036e-01,2.97679e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.54476e+02,2.97540e-06,4.75392e+01,4.82408e+01,9.48976e+00,7.38245e-02,0.00000e+00,9.49123e+00,7.36528e-02,0.00000e+00,-1.14681e-01,-1.86669e+00,-1.90614e+07,-9.86698e-02,-1.87764e+00,-1.90634e+07,0.00000e+00,9.08933e-06,5.00000e-07,5.00000e-02
1.20341e-01,2.94568e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.38458e+02,2.94678e-06,1.01929e+02,1.02396e+02,9.07604e+00,1.48463e-01,0.00000e+00,9.07573e+00,1.48556e-01,0.00000e+00,2.90186e-01,-1.27489e+00,-1.78069e+07,2.98179e-01,-1.29677e+00,-1.78104e+07,0.00000e+00,1.03449e-05,5.00000e-07,-5.00000e-02
1.18074e-01,2.93168e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.32083e+02,2.93070e-06,7.58428e+01,7.65148e+01,8.91179e+00,1.11168e-01,0.00000e+00,8.91320e+00,1.11099e-01,0.00000e+00,1.77373e-01,-1.49900e+00,-1.76836e+07,1.94727e-01,-1.52381e+00,-1.76857e+07,0.00000e+00,1.03449e-05,5.00000e-07,5.00000e-02
1.12146e-01,2.83749e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.15411e+02,2.83850e-06,6.35060e+01,6.39030e+01,8.50738e+00,1.00445e-01,0.00000e+00,8.50695e+00,1.00510e-01,0.00000e+00,5.20889e-02,-6.81215e-01,-1.70143e+07,5.92233e-02,-6.92474e-01,-1.70170e+07,0.00000e+00,1.17323e-05,5.00000e-07,-5.00000e-02
1.11177e-01,2.84447e-06,0.00000e+00,1.00000e+00,0.00000e+00,3.12685e+02,2.84363e-06,6.87710e+01,6.94194e+01,8.43068e+00,1.02751e-01,0.00000e+00,8.43185e+00,1.02650e-01,0.00000e+00,1.57308e-02,-8.16454e-01,-1.65260e+07,3.07820e-02,-8.41705e-01,-1.65278e+07,0.00000e+00,1.17323e-05,5.00000e-07,5.00000e-02
1.02934e-01,2.72815e-06,0.00000e+00,1.00000e+00,0.00000e+00,2.89502e+02,2.72892e-06,5.98162e+01,6.02181e+01,7.85489e+00,2.60506e-02,0.00000e+00,7.85443e+00,2.61422e-02,0.00000e+00,-3.21400e-02,1.57551e-01,-1.58560e+07,-2.61721e-02,1.43633e-01,-1.58586e+07,0.00000e+00,1.32628e-05,5.00000e-07,-5.00000e-02
1.03754e-01,2.72774e-06,0.00000e+00,1.00000e+00,0.00000e+00,2.91807e+02,2.72688e-06,3.90606e+01,3.96326e+01,7.91761e+00,3.31098e-02,0.00000e+00,7.91857e+00,3.30559e-02,0.00000e+00,3.80366e-02,1.74995e-01,-1.55844e+07,5.10420e-02,1.42589e-01,-1.55856e+07,0.00000e+00,1.32628e-05,5.00000e-07,5.00000e-02
3.58416e-03,6.45613e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.00804e+01,6.40678e-07,5.15395e+00,4.44252e+00,3.08353e-01,1.27858e-05,0.00000e+00,3.03523e-01,1.22287e-05,0.00000e+00,-3.87055e-04,4.99513e-02,-6.25271e+05,-4.54669e-04,5.08271e-02,-6.26281e+05,3.24025e-21,1.86957e-01,5.00000e-07,-5.00000e-02
3.73589e-03,6.15867e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.05072e+01,6.15643e-07,6.62679e+00,6.86894e+00,3.21993e-01,6.09032e-05,0.00000e+00,3.20185e-01,4.08292e-05,0.00000e+00,-1.41354e-03,5.44887e-02,-6.36494e+05,1.50011e-03,7.96289e-02,-6.38022e+05,0.00000e+00,1.77014e-01,5.00000e-07,5.00000e-02
3.69635e-03,6.45945e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.03960e+01,6.42906e-07,6.92321e+00,8.03487e+00,3.17999e-01,8.51336e-06,0.00000e+00,3.12259e-01,8.15192e-05,0.00000e+00,1.27717e-04,7.35959e-02,-6.25713e+05,-1.79152e-03,4.28040e-02,-6.26004e+05,0.00000e+00,1.86957e-01,5.00000e-07,5.00000e-02
3.54285e-03,6.35438e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.96427e+00,6.31993e-07,5.45633e+00,4.37448e+00,3.04990e-01,1.68565e-06,0.00000e+00,3.00693e-01,4.72827e-05,0.00000e+00,1.76429e-04,-2.16228e-03,-6.14185e+05,-6.19340e-04,-2.14642e-02,-6.16025e+05,0.00000e+00,1.96914e-01,5.00000e-07,-5.00000e-02
3.49683e-03,6.30207e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.83483e+00,6.23802e-07,4.52503e+00,5.62760e+00,3.01124e-01,-6.71521e-05,0.00000e+00,2.93500e-01,-2.74020e-04,0.00000e+00,1.45810e-04,-2.47976e-02,-6.12753e+05,-3.06885e-03,-7.87120e-02,-6.11219e+05,0.00000e+00,1.96914e-01,5.00000e-07,5.00000e-02
3.65186e-03,6.43934e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.02709e+01,6.43566e-07,7.13236e+00,6.21643e+00,3.14210e-01,-5.90233e-05,0.00000e+00,3.12519e-01,-1.72036e-04,0.00000e+00,-8.01589e-04,-2.94666e-03,-6.19234e+05,-6.50488e-03,-5.60776e-02,-6.21453e+05,0.00000e+00,2.06897e-01,5.00000e-07,-5.00000e-02
3.66889e-03,6.41114e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.03188e+01,6.37364e-07,6.00931e+00,6.80728e+00,3.15730e-01,1.99053e-04,0.00000e+00,3.09343e-01,4.53204e-04,0.00000e+00,3.36138e-03,1.22133e-02,-6.19660e+05,-3.69144e-03,-6.06956e-02,-6.18691e+05,0.00000e+00,2.06897e-01,5.00000e-07,5.00000e-02
3.48309e-03,6.31281e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.79620e+00,6.30908e-07,4.30760e+00,4.13593e+00,2.99921e-01,1.46559e-05,0.00000e+00,2.98190e-01,7.22571e-05,0.00000e+00,3.06402e-03,-1.00282e-02,-6.06655e+05,2.21366e-03,-3.67141e-02,-6.08789e+05,0.00000e+00,2.16894e-01,5.00000e-07,-5.00000e-02
3.44912e-03,6.26317e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.70064e+00,6.23122e-07,5.62514e+00,5.76941e+00,2.97086e-01,-7.42591e-04,0.00000e+00,2.92099e-01,-1.14428e-03,0.00000e+00,5.67150e-03,-1.33329e-02,-6.04368e+05,5.49708e-03,-6.51452e-02,-6.02904e+05,0.00000e+00,2.16894e-01,5.00000e-07,5.00000e-02
3.59744e-03,6.39099e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.01178e+01,6.41751e-07,5.90478e+00,6.41405e+00,3.09619e-01,-7.44091e-04,0.00000e+00,3.10710e-01,-1.03934e-03,0.00000e+00,-3.71166e-03,2.34214e-03,-6.10630e+05,-7.22543e-03,-4.52962e-02,-6.12608e+05,0.00000e+00,2.26891e-01,5.00000e-07,-5.00000e-02
3.61218e-03,6.36385e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.01592e+01,6.35589e-07,5.30792e+00,5.23923e+00,3.10939e-01,1.01445e-03,0.00000e+00,3.09118e-01,1.44755e-03,0.00000e+00,-1.33637e-02,8.80773e-03,-6.11011e+05,-1.93673e-02,-3.95960e-02,-6.10580e+05,0.00000e+00,2.26891e-01,5.00000e-07,5.00000e-02
3.43897e-03,6.27341e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.67212e+00,6.30392e-07,4.67087e+00,5.39870e+00,2.96194e-01,8.33599e-05,0.00000e+00,2.97832e-01,1.18118e-04,0.00000e+00,-2.87834e-03,-9.48050e-03,-5.98678e+05,-3.79082e-03,-2.20752e-02,-6.00181e+05,0.00000e+00,2.36889e-01,5.00000e-07,-5.00000e-02
3.40804e-03,6.22762e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.58512e+00,6.24788e-07,4.96066e+00,4.56874e+00,2.93612e-01,1.70497e-04,0.00000e+00,2.94141e-01,1.90078e-05,0.00000e+00,-7.27704e-04,-1.16541e-02,-5.96502e+05,-1.82117e-04,-2.59198e-02,-5.96744e+05,0.00000e+00,2.36889e-01,5.00000e-07,5.00000e-02
3.53989e-03,6.33952e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.95594e+00,6.38769e-07,4.94888e+00,6.16322e+00,3.04762e-01,1.57143e-04,0.00000e+00,3.08569e-01,4.09379e-05,0.00000e+00,1.02309e-03,4.75007e-03,-6.02398e+05,1.27171e-03,-5.92904e-03,-6.03439e+05,0.00000e+00,2.46876e-01,5.00000e-07,-5.00000e-02
3.56068e-03,6.32978e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.00144e+01,6.36707e-07,5.65581e+00,5.41736e+00,3.06571e-01,-2.30546e-04,0.00000e+00,3.11358e-01,-9.08821e-05,0.00000e+00,3.11204e-03,7.09956e-02,-6.05340e+05,5.03958e-03,7.05646e-02,-6.06302e+05,0.00000e+00,2.46876e-01,5.00000e-07,5.00000e-02
3.40442e-03,6.25086e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.57493e+00,6.31149e-07,4.55608e+00,5.37795e+00,2.93258e-01,-2.93873e-05,0.00000e+00,2.98156e-01,-4.82573e-05,0.00000e+00,5.81722e-04,5.45706e-02,-5.95090e+05,2.17580e-03,5.81122e-02,-5.96184e+05,0.00000e+00,2.56872e-01,5.00000e-07,-5.00000e-02
3.52207e-03,6.28208e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.90583e+00,6.33646e-07,5.04051e+00,4.65576e+00,3.03335e-01,-6.23831e-06,0.00000e+00,3.10433e-01,-5.04416e-05,0.00000e+00,-6.64344e-04,8.17501e-02,-5.96691e+05,8.02409e-04,9.81716e-02,-5.98450e+05,0.00000e+00,2.56872e-01,5.00000e-07,5.00000e-02
3.37968e-03,6.21673e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.50535e+00,6.26905e-07,4.29084e+00,4.95389e+00,2.91188e-01,1.49845e-06,0.00000e+00,2.96546e-01,-5.03145e-06,0.00000e+00,-4.41351e-04,2.93503e-03,-5.86410e+05,-7.65975e-04,1.11834e-02,-5.87144e+05,0.00000e+00,2.66870e-01,5.00000e-07,-5.00000e-02
3.34707e-03,6.17499e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.41364e+00,6.23589e-07,4.25197e+00,4.22182e+00,2.88452e-01,8.06062e-05,0.00000e+00,2.95105e-01,2.91742e-04,0.00000e+00,-7.56348e-04,-1.40446e-02,-5.85841e+05,-1.20865e-03,7.10524e-03,-5.87923e+05,0.00000e+00,2.66870e-01,5.00000e-07,5.00000e-02
3.47978e-03,6.28479e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.78689e+00,6.31888e-07,4.94907e+00,5.20777e+00,2.99688e-01,8.02124e-05,0.00000e+00,3.03970e-01,2.29813e-04,0.00000e+00,2.53765e-04,2.42390e-03,-5.92202e+05,3.25789e-03,2.33543e-02,-5.92869e+05,0.00000e+00,2.76878e-01,5.00000e-07,-5.00000e-02
3.49813e-03,6.27475e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.83848e+00,6.30939e-07,5.12192e+00,5.16114e+00,3.01286e-01,-1.13938e-04,0.00000e+00,3.06206e-01,-3.74477e-04,0.00000e+00,1.12003e-03,6.80228e-02,-5.95069e+05,7.02073e-03,9.38848e-02,-5.96989e+05,0.00000e+00,2.76878e-01,5.00000e-07,5.00000e-02
3.34870e-03,6.20054e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.41822e+00,6.20910e-07,3.91841e+00,3.72659e+00,2.88548e-01,-1.17212e-05,0.00000e+00,2.90481e-01,-3.90589e-05,0.00000e+00,1.73108e-04,5.32344e-02,-5.85295e+05,1.14630e-03,6.28438e-02,-5.86069e+05,0.00000e+00,2.86888e-01,5.00000e-07,-5.00000e-02
3.46381e-03,6.22891e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.74198e+00,6.22971e-07,4.89421e+00,5.53409e+00,2.98415e-01,-6.71852e-06,0.00000e+00,2.98913e-01,4.13397e-05,0.00000e+00,-6.19596e-04,8.01509e-02,-5.86979e+05,-4.32448e-04,8.63859e-02,-5.88566e+05,0.00000e+00,2.86888e-01,5.00000e-07,5.00000e-02
3.32651e-03,6.16849e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.35582e+00,6.13983e-07,3.91164e+00,3.40473e+00,2.86692e-01,3.75652e-06,0.00000e+00,2.84947e-01,3.70380e-05,0.00000e+00,-3.46061e-04,2.57914e-03,-5.77094e+05,-1.15540e-04,1.85888e-03,-5.78528e+05,0.00000e+00,2.96886e-01,5.00000e-07,-5.00000e-02
3.29294e-03,6.12524e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.26139e+00,6.08039e-07,3.53028e+00,4.24306e+00,2.83874e-01,4.25212e-05,0.00000e+00,2.81291e-01,-5.93046e-06,0.00000e+00,-6.66674e-04,-1.44002e-02,-5.76571e+05,-8.44435e-04,-2.31987e-02,-5.77493e+05,0.00000e+00,2.96886e-01,5.00000e-07,5.00000e-02
3.42662e-03,6.23632e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.63736e+00,6.19091e-07,4.85504e+00,4.11065e+00,2.95197e-01,4.78525e-05,0.00000e+00,2.90836e-01,-9.34715e-07,0.00000e+00,-2.00193e-05,1.94514e-03,-5.83067e+05,-2.56350e-03,-9.48967e-03,-5.84132e+05,-1.74537e-21,3.06891e-01,5.00000e-07,-5.00000e-02
3.44266e-03,6.22515e-07,0.00000e+00,1.00000e+00,0.00000e+00,9.68247e+00,6.14437e-07,4.59145e+00,4.90045e+00,2.96599e-01,-6.78052e-05,0.00000e+00,2.88078e-01,2.42753e-05,0.00000e+00,5.69833e-04,6.73819e-02,-5.85976e+05,-4.78387e-03,4.28164e-02,-5.85583e+05,0.00000e+00,3.06891e-01,5.00000e-07,5.00000e-02
8.81550e-03,9.66893e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.47936e+01,9.66978e-07,7.06465e+00,6.50191e+00,7.43798e-01,3.40887e-05,0.00000e+00,7.43880e-01,4.32589e-05,0.00000e+00,-1.78681e-04,5.63360e-02,-1.50070e+06,-2.03343e-04,5.56574e-02,-1.50149e+06,0.00000e+00,1.54135e-03,5.00000e-07,-5.00000e-02
8.92106e-03,9.77061e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.50905e+01,9.77353e-07,9.23751e+00,1.00038e+01,7.52245e-01,3.41941e-05,0.00000e+00,7.52646e-01,1.45536e-05,0.00000e+00,6.73599e-04,1.18413e-01,-1.48630e+06,4.68614e-04,1.17173e-01,-1.48711e+06,0.00000e+00,1.54135e-03,5.00000e-07,5.00000e-02
8.45982e-03,9.50650e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.37932e+01,9.50807e-07,7.20020e+00,6.71959e+00,7.14484e-01,1.63965e-04,0.00000e+00,7.14675e-01,1.55678e-04,0.00000e+00,9.87207e-04,5.76898e-02,-1.44167e+06,7.57866e-04,5.71191e-02,-1.44274e+06,0.00000e+00,1.69778e-03,5.00000e-07,-5.00000e-02
8.56391e-03,9.58856e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.40860e+01,9.59180e-07,9.20939e+00,9.98706e+00,7.22918e-01,-6.62687e-05,0.00000e+00,7.23289e-01,-1.28715e-04,0.00000e+00,3.39632e-04,1.16421e-01,-1.42855e+06,-3.55944e-04,1.15620e-01,-1.42964e+06,0.00000e+00,1.69778e-03,5.00000e-07,5.00000e-02
8.13006e-03,9.34609e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.28658e+01,9.34798e-07,7.52558e+00,7.06367e+00,6.87296e-01,-1.19801e-04,0.00000e+00,6.87529e-01,-1.60540e-04,0.00000e+00,-1.08239e-03,5.56972e-02,-1.38648e+06,-1.45826e-03,5.54765e-02,-1.38783e+06,0.00000e+00,1.87059e-03,5.00000e-07,-5.00000e-02
8.22912e-03,9.42965e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.31444e+01,9.43244e-07,9.19185e+00,9.97137e+00,6.95320e-01,1.42721e-04,0.00000e+00,6.95573e-01,8.17406e-05,0.00000e+00,-1.04016e-03,1.16135e-01,-1.37435e+06,-1.62176e-03,1.15799e-01,-1.37580e+06,0.00000e+00,1.87059e-03,5.00000e-07,5.00000e-02
7.81717e-03,9.18773e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.19858e+01,9.18976e-07,7.77680e+00,7.38674e+00,6.61474e-01,1.76704e-04,0.00000e+00,6.61629e-01,1.92261e-04,0.00000e+00,6.67436e-04,5.78446e-02,-1.33490e+06,5.57511e-04,5.76570e-02,-1.33667e+06,0.00000e+00,2.06143e-03,5.00000e-07,-5.00000e-02
7.92230e-03,9.27250e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.22815e+01,9.27473e-07,9.42027e+00,1.01824e+01,6.70028e-01,-7.73284e-05,0.00000e+00,6.70264e-01,-1.36299e-04,0.00000e+00,3.92893e-04,1.14709e-01,-1.32436e+06,2.33267e-05,1.14271e-01,-1.32624e+06,0.00000e+00,2.06143e-03,5.00000e-07,5.00000e-02
7.53800e-03,9.04517e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.12006e+01,9.04699e-07,8.04569e+00,7.66656e+00,6.38399e-01,-1.31570e-04,0.00000e+00,6.38595e-01,-1.75414e-04,0.00000e+00,-1.08608e-03,5.30839e-02,-1.28773e+06,-1.40111e-03,5.28936e-02,-1.28989e+06,0.00000e+00,2.26954e-03,5.00000e-07,-5.00000e-02
7.62902e-03,9.11186e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.14566e+01,9.11346e-07,9.35326e+00,1.00641e+01,6.45848e-01,1.31261e-04,0.00000e+00,6.45956e-01,1.13584e-04,0.00000e+00,-9.95245e-04,1.13303e-01,-1.27806e+06,-1.95971e-03,1.12773e-01,-1.28029e+06,0.00000e+00,2.26954e-03,5.00000e-07,5.00000e-02
7.27905e-03,8.91056e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.04723e+01,8.91145e-07,8.37622e+00,7.96494e+00,6.16969e-01,1.87512e-04,0.00000e+00,6.17063e-01,2.27831e-04,0.00000e+00,8.52613e-04,5.87381e-02,-1.24439e+06,3.06605e-04,5.84232e-02,-1.24678e+06,0.00000e+00,2.49256e-03,5.00000e-07,-5.00000e-02
7.38692e-03,8.98371e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.07757e+01,8.98428e-07,9.80969e+00,1.04657e+01,6.25836e-01,-1.13363e-04,0.00000e+00,6.25759e-01,-1.79647e-04,0.00000e+00,-1.37878e-04,1.08130e-01,-1.23639e+06,-1.02958e-03,1.07136e-01,-1.23876e+06,0.00000e+00,2.49256e-03,5.00000e-07,4.99788e-02
7.38695e-03,8.98373e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.07758e+01,8.98430e-07,9.80999e+00,1.04662e+01,6.25838e-01,-1.13427e-04,0.00000e+00,6.25761e-01,-1.79734e-04,0.00000e+00,-1.38088e-04,1.08141e-01,-1.23639e+06,-1.02986e-03,1.07147e-01,-1.23876e+06,0.00000e+00,2.49256e-03,5.00000e-07,5.00000e-02
7.04044e-03,8.77457e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.98012e+01,8.77384e-07,8.25687e+00,7.79325e+00,5.97234e-01,-1.89082e-04,0.00000e+00,5.97047e-01,-2.32679e-04,0.00000e+00,-1.92443e-03,4.47587e-02,-1.20444e+06,-2.03952e-03,4.41687e-02,-1.20695e+06,0.00000e+00,2.73533e-03,5.00000e-07,-5.00000e-02
7.38687e-03,8.98368e-07,0.00000e+00,1.00000e+00,0.00000e+00,2.07756e+01,8.98425e-07,9.80966e+00,1.04657e+01,6.25832e-01,-1.13443e-04,0.00000e+00,6.25755e-01,-1.79745e-04,0.00000e+00,-1.38466e-04,1.08127e-01,-1.23638e+06,-1.03007e-03,1.07133e-01,-1.23876e+06,0.00000e+00,2.49261e-03,5.00000e-07,4.99788e-02
7.11064e-03,8.82907e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.99987e+01,8.82741e-07,9.26611e+00,9.76513e+00,6.02990e-01,2.44338e-04,0.00000e+00,6.02578e-01,2.62545e-04,0.00000e+00,2.47592e-03,6.96794e-02,-1.19644e+06,1.71488e-03,6.84349e-02,-1.19891e+06,0.00000e+00,2.73533e-03,5.00000e-07,5.00000e-02
6.89990e-03,8.72891e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.94060e+01,8.72694e-07,1.00689e+01,9.40413e+00,5.85473e-01,3.02471e-04,0.00000e+00,5.85262e-01,3.53914e-04,0.00000e+00,-5.05699e-04,-1.45762e-02,-1.16486e+06,-1.26397e-03,-1.58915e-02,-1.16743e+06,0.00000e+00,3.00348e-03,5.00000e-07,-5.00000e-02
6.92976e-03,8.71512e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.94900e+01,8.71281e-07,1.05100e+01,1.07706e+01,5.88056e-01,-1.16991e-03,0.00000e+00,5.87555e-01,-1.36745e-03,0.00000e+00,1.49536e-02,4.30412e-02,-1.16942e+06,1.34940e-02,4.19866e-02,-1.17198e+06,0.00000e+00,3.00348e-03,5.00000e-07,4.99788e-02
6.92977e-03,8.71512e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.94900e+01,8.71281e-07,1.05101e+01,1.07709e+01,5.88057e-01,-1.17022e-03,0.00000e+00,5.87555e-01,-1.36781e-03,0.00000e+00,1.49569e-02,4.30534e-02,-1.16942e+06,1.34972e-02,4.19988e-02,-1.17198e+06,0.00000e+00,3.00348e-03,5.00000e-07,5.00000e-02
6.72804e-03,8.61057e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.89226e+01,8.61003e-07,9.74300e+00,9.01194e+00,5.71299e-01,-2.92092e-04,0.00000e+00,5.71376e-01,-3.06407e-04,0.00000e+00,-3.13006e-03,-6.54433e-02,-1.12876e+06,-4.23996e-03,-6.70726e-02,-1.13117e+06,0.00000e+00,3.29972e-03,5.00000e-07,-5.00000e-02
6.60246e-03,8.50459e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.85694e+01,8.50297e-07,9.13491e+00,9.20048e+00,5.60994e-01,9.06263e-04,0.00000e+00,5.60890e-01,9.33833e-04,0.00000e+00,-9.88324e-03,-8.32649e-02,-1.13187e+06,-1.08045e-02,-8.55348e-02,-1.13422e+06,0.00000e+00,3.29972e-03,5.00000e-07,5.00000e-02
6.53278e-03,8.48600e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.83734e+01,8.48732e-07,1.06856e+01,9.96548e+00,5.55136e-01,2.38539e-04,0.00000e+00,5.55666e-01,2.82999e-04,0.00000e+00,1.84353e-03,-4.55455e-02,-1.10435e+06,9.14018e-04,-4.66571e-02,-1.10646e+06,0.00000e+00,3.62727e-03,5.00000e-07,-5.00000e-02
6.44527e-03,8.45484e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.81273e+01,8.45551e-07,1.06331e+01,1.06946e+01,5.47803e-01,-9.18776e-05,0.00000e+00,5.48273e-01,-5.42088e-05,0.00000e+00,-4.57784e-03,-3.08466e-02,-1.09605e+06,-6.41991e-03,-3.38792e-02,-1.09792e+06,0.00000e+00,3.62720e-03,5.00000e-07,4.99788e-02
6.44521e-03,8.45480e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.81272e+01,8.45548e-07,1.06333e+01,1.06950e+01,5.47798e-01,-9.18352e-05,0.00000e+00,5.48268e-01,-5.41554e-05,0.00000e+00,-4.57814e-03,-3.08393e-02,-1.09604e+06,-6.42037e-03,-3.38722e-02,-1.09791e+06,0.00000e+00,3.62727e-03,5.00000e-07,5.00000e-02
6.44523e-03,8.45481e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.81272e+01,8.45548e-07,1.06333e+01,1.06948e+01,5.47799e-01,-9.17653e-05,0.00000e+00,5.48269e-01,-5.40840e-05,0.00000e+00,-4.57679e-03,-3.08424e-02,-1.09605e+06,-6.41882e-03,-3.38749e-02,-1.09791e+06,0.00000e+00,3.62727e-03,5.00000e-07,4.99788e-02
6.28666e-03,8.33277e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.76812e+01,8.33803e-07,9.18634e+00,8.47788e+00,5.34717e-01,-7.82741e-04,0.00000e+00,5.35882e-01,-7.67840e-04,0.00000e+00,-8.00104e-03,1.19703e-02,-1.07356e+06,-8.87174e-03,9.99745e-03,-1.07507e+06,0.00000e+00,3.99051e-03,5.00000e-07,-5.00000e-02
6.44518e-03,8.45478e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.81271e+01,8.45545e-07,1.06330e+01,1.06945e+01,5.47795e-01,-9.19815e-05,0.00000e+00,5.48265e-01,-5.43065e-05,0.00000e+00,-4.57887e-03,-3.08302e-02,-1.09604e+06,-6.42089e-03,-3.38629e-02,-1.09791e+06,0.00000e+00,3.62735e-03,5.00000e-07,4.99788e-02
6.34145e-03,8.37911e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.78353e+01,8.38280e-07,1.15680e+01,1.15873e+01,5.39226e-01,8.10516e-04,0.00000e+00,5.40213e-01,8.97611e-04,0.00000e+00,-4.32074e-03,1.23441e-01,-1.06792e+06,-5.53646e-03,1.18426e-01,-1.06889e+06,0.00000e+00,3.99051e-03,5.00000e-07,5.00000e-02
6.07382e-03,8.23678e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.70826e+01,8.24629e-07,9.26881e+00,8.86085e+00,5.16913e-01,8.97824e-04,0.00000e+00,5.18501e-01,9.33399e-04,0.00000e+00,7.42527e-03,8.62392e-02,-1.04584e+06,6.99494e-03,8.36159e-02,-1.04634e+06,0.00000e+00,4.39208e-03,5.00000e-07,-5.00000e-02
6.25368e-03,8.33122e-07,0.00000e+00,1.00000e+00,0.00000e+00,1.75885e+01,8.33728e-07,1.40326e+01,1.45034e+01,5.31916e-01,-1.04789e-03,0.00000e+00,5.32812e-01,-1.17640e-03,0.00000e+00,2.15810e-03,1.11695e-01,-1.04557e+06,1.89476e-03,1.07726e-01,-1.04553e+06,0.00000e+00,4.39208e-03,5.00000e-07,5.00000e-02
